id,raw_text,clean_text,detected_slang_terms,formal_translation,sentiment,confidence_label,source,platform,unknown_terms,quality_flags,training_ready
4361,"tension high, need de-escalation efforts STAT 🙏 chill the vibes ppl, peace talks needed ✨☮️ calm down","tension high, need de-escalation efforts stat chill the vibes ppl, peace talks needed calm down",vibes|chill,This situation needs de-escalation efforts.,positive,high,new_raw_parallel,synthetic,,clean,True
4362,"TGIF! weekend mood activated ✨ gonna relax, recharge and spend time with loved ones. escaping reality for a bit 😌","tgif! weekend mood activated gonna relax, recharge and spend time with loved ones. escaping reality for a bit",mood,"I'm looking forward to the weekend, planning to relax, recharge, and spend quality time with loved ones, escaping the pressures of work and daily life.",neutral,high,new_raw_parallel,synthetic,,clean,True
4363,"that 'sorry' sounded fake af ngl 😬 insincere vibes heavy, didn't feel real 💯 Cap","that 'sorry' sounded fake af ngl insincere vibes heavy, didn't feel real cap",vibes|real|ngl|cap,That apology sounded insincere.,mixed,high,new_raw_parallel,synthetic,,clean,True
4366,that book dropped mad wisdom fr ✨ insightful read got me thinking deep 🙏 expanded my mind,that book dropped mad wisdom fr insightful read got me thinking deep expanded my mind,fr,That book was insightful.,neutral,high,new_raw_parallel,synthetic,,clean,True
4367,that book dropped major knowledge bombs fr ✨ insightful read changed my thinking lowkey 🙏 big brain upgrade,that book dropped major knowledge bombs fr insightful read changed my thinking lowkey big brain upgrade,lowkey|fr,That book was insightful.,neutral,high,new_raw_parallel,synthetic,,clean,True
4369,"that book got me questioning my whole life 🤔 thought-provoking read fr, deep stuff ✨📚 brain activated","that book got me questioning my whole life thought-provoking read fr, deep stuff brain activated",fr,That book was thought-provoking.,neutral,high,new_raw_parallel,synthetic,,clean,True
4370,"that book hit deep, kinda profound ngl ✨ left me thinkin for days fr 🙏 impactful words","that book hit deep, kinda profound ngl left me thinkin for days fr impactful words",ngl|fr,That book was profound.,neutral,high,new_raw_parallel,synthetic,,clean,True
4371,"that book lowkey changed my life perspective ✨ insightful read fr, dropped wisdom 🙏 big brain gains","that book lowkey changed my life perspective insightful read fr, dropped wisdom big brain gains",lowkey|fr,That book was insightful.,neutral,high,new_raw_parallel,synthetic,,clean,True
4372,that book made my brain SWEAT fr 😩 challenging read but rewarding lowkey 🙏 expanded my thinking,that book made my brain sweat fr challenging read but rewarding lowkey expanded my thinking,lowkey|sweat|fr,That book was challenging.,negative,high,new_raw_parallel,synthetic,,clean,True
4373,that cake lookin HELLA delicious rn 🤤🎂 boutta risk it all for a slice fr 🙏 feed me,that cake lookin hella delicious rn boutta risk it all for a slice fr feed me,fr|rn,That cake looks delicious.,neutral,high,new_raw_parallel,synthetic,,clean,True
4374,"that coffee brewing smell? ✨👃 instant happiness, best part of waking up fr (besides going back to sleep)","that coffee brewing smell? instant happiness, best part of waking up fr besides going back to sleep",fr,I love the smell of coffee brewing.,neutral,high,new_raw_parallel,synthetic,,clean,True
4375,that concert was straight fire! my ears are still ringing 🤘🔥,that concert was straight fire! my ears are still ringing,fire,That was an amazing concert.,positive,high,new_raw_parallel,synthetic,,clean,True
4377,"that doc really opened my third eye fr 👁️🤯 perspective SHIFTED, learnin shi out here 🙏📚","that doc really opened my third eye fr perspective shifted, learnin shi out here",fr,That documentary was incredibly eye-opening.,neutral,high,new_raw_parallel,synthetic,,clean,True
4378,"that dripping tap sound is torture 💧😩 gotta fix it ASAP, annoying af fr 🙏 plumber needed?","that dripping tap sound is torture gotta fix it asap, annoying af fr plumber needed",fr,I need to fix this dripping tap.,neutral,high,new_raw_parallel,synthetic,,clean,True
4379,"that dude giving sus vibes fr fr 🐍 lowkey feel like he movin funny, gotta watch him 👀","that dude giving sus vibes fr fr lowkey feel like he movin funny, gotta watch him",lowkey|giving|vibes|sus|fr,That guy seems untrustworthy.,negative,high,new_raw_parallel,synthetic,,clean,True
4380,that earthy autumn leaves smell? peak cozy szn scent fr ✨🍂 nostalgic & crisp vibes 🙏 fall aesthetic,that earthy autumn leaves smell? peak cozy szn scent fr nostalgic crisp vibes fall aesthetic,vibes|peak|fr,I love the smell of autumn leaves.,positive,high,new_raw_parallel,synthetic,,clean,True
4382,"that ending left me speechless fr 🤯 powerful af movie close, hit hard 🙏 emotionally resonant","that ending left me speechless fr powerful af movie close, hit hard emotionally resonant",fr,That movie ending was powerful.,neutral,high,new_raw_parallel,synthetic,,clean,True
4383,"that ending left me w QUESTIONS 😩 ambiguous af fr, what happened?? 🤔 interpret it urself ig","that ending left me w questions ambiguous af fr, what happened. interpret it urself ig",fr|w,That movie ending was ambiguous.,positive,high,new_raw_parallel,synthetic,,clean,True
4384,"that ending made zero sense?? 😩 confusing af plot fr, what even happened?? 🤔 writers lost it","that ending made zero sense. confusing af plot fr, what even happened. writers lost it",fr,That movie ending was confusing.,neutral,high,new_raw_parallel,synthetic,,clean,True
4385,"that ending wrapped everything up perfectly? ✨ satisfying conclusion fr, loved it 🙏 great finish","that ending wrapped everything up perfectly? satisfying conclusion fr, loved it great finish",fr,That movie ending was satisfying.,neutral,high,new_raw_parallel,synthetic,,clean,True
4386,that ending?! PERFECT finale fr 🔥 mind blown ending king/queen 🙏 chef's kiss finish,that ending. perfect finale fr mind blown ending king queen chef's kiss finish,queen|king|fr,That movie ending was amazing.,positive,high,new_raw_parallel,synthetic,,clean,True
4387,that food lookin like a whole snack fr 🤤 making me hungry af just lookin 🙏 feed me!,that food lookin like a whole snack fr making me hungry af just lookin feed me,fr,That food looks delicious.,neutral,high,new_raw_parallel,synthetic,,clean,True
4388,"that food tasted LEGIT authentic fr 🤌 flavors transported me there, no cap 🙏 real deal eats","that food tasted legit authentic fr flavors transported me there, no cap real deal eats",no cap|real|fr,That food tasted authentic.,positive,high,new_raw_parallel,synthetic,,clean,True
4389,that food truck smellin fire 🔥 wanna try it? 🚚 street food adventure time fr 🙏 hope its good,that food truck smellin fire wanna try it? street food adventure time fr hope its good,fire|fr,Let's try that food truck.,positive,high,new_raw_parallel,synthetic,,clean,True
4391,"that food was NEXT LEVEL fr 🤤 exceptional taste, chefs were cookin w magic ✨🤌 perfection","that food was next level fr exceptional taste, chefs were cookin w magic perfection",fr|w,That food was exceptional.,positive,high,new_raw_parallel,synthetic,,clean,True
4392,that fresh earth smell after rain (petrichor!) is undefeated ✨🌧️ clean & grounding scent fr 🙏 nature's perfume,that fresh earth smell after rain petrichor! is undefeated clean grounding scent fr nature's perfume,clean|fr,I love the smell of fresh rain on earth.,positive,high,new_raw_parallel,synthetic,,clean,True
4395,"that ice is BLINDING fr ✨💎 super flashy jewelry, lookin like a chandelier 😅 big flex","that ice is blinding fr super flashy jewelry, lookin like a chandelier big flex",fr,That jewelry is very flashy.,neutral,high,new_raw_parallel,synthetic,,clean,True
4396,"that L was totally avoidable tho ngl 🤦‍♂️ fumbled the bag on that one, gotta be smarter fr","that l was totally avoidable tho ngl fumbled the bag on that one, gotta be smarter fr",ngl|fr|l,That was a completely avoidable mistake.,negative,high,new_raw_parallel,synthetic,,clean,True
4398,that lecture was Ambien in presentation form 😴💀 my soul astral projected outta there fr 👻 time = wasted,that lecture was ambien in presentation form my soul astral projected outta there fr time wasted,fr,That lecture was really boring.,neutral,high,new_raw_parallel,synthetic,,clean,True
4400,"that movie got me in my feels 😭 sad af vibes fr, needed tissues 💔 emotional wreck","that movie got me in my feels sad af vibes fr, needed tissues emotional wreck",vibes|fr,That movie was sad.,neutral,high,new_raw_parallel,synthetic,,clean,True
4401,that movie got my gears turning fr 🤔 thought-provoking shi lowkey mind blown 🤯,that movie got my gears turning fr thought-provoking shi lowkey mind blown,lowkey|fr,That movie was thought-provoking.,neutral,high,new_raw_parallel,synthetic,,clean,True
4402,"that movie had me on edge whole time 😬 suspenseful af fr, nail biting activated 🙏 thrilling ride","that movie had me on edge whole time suspenseful af fr, nail biting activated thrilling ride",fr,That movie was suspenseful.,neutral,high,new_raw_parallel,synthetic,,clean,True
4403,"that movie had my heart RACING fr 😨 intense af vibes, edge of seat experience 🙏 gripping plot","that movie had my heart racing fr intense af vibes, edge of seat experience gripping plot",vibes|fr,That movie was intense.,neutral,high,new_raw_parallel,synthetic,,clean,True
4404,"that movie hit ALL the emotions fr 😭 roller coaster ride, emotionally charged af 🙏 needed recovery","that movie hit all the emotions fr roller coaster ride, emotionally charged af needed recovery",fr,That movie was emotionally charged.,neutral,high,new_raw_parallel,synthetic,,clean,True
4406,"that movie left me emotionally drained ngl 😩 hit hard in the feels fr, need recovery time 🙏 intense","that movie left me emotionally drained ngl hit hard in the feels fr, need recovery time intense",ngl|fr,That movie was emotionally draining.,neutral,high,new_raw_parallel,synthetic,,clean,True
4407,"that old book smell in the library? top tier ASMR for the soul fr 📚😌 smells like ✨knowledge and nostalgia✨, instant comfort unlocked.","that old book smell in the library? top tier asmr for the soul fr smells like knowledge and nostalgia , instant comfort unlocked",fr,"The specific, indescribable smell of old books in a library is deeply comforting and evocative for many people.",neutral,high,new_raw_parallel,synthetic,,clean,True
4412,that project was a rollercoaster 💀 but we persevered and adapted. we ate ✨💪,that project was a rollercoaster but we persevered and adapted. we ate,ate,"The challenging project demanded resilience, perseverance, and a willingness to adapt to changing circumstances.",positive,high,new_raw_parallel,synthetic,,clean,True
4413,that recipe look fire 🔥 wanna try cooking it? 🍳 culinary experiment time fr 🙏,that recipe look fire wanna try cooking it? culinary experiment time fr,fire|fr,Let's try that recipe.,positive,high,new_raw_parallel,synthetic,,clean,True
4414,that recipe look tasty af 🔥 wanna cook it together? 🍳 culinary experiment fr 🙏 hope it works!,that recipe look tasty af wanna cook it together? culinary experiment fr hope it works,fr,Let's try that recipe.,neutral,high,new_raw_parallel,synthetic,,clean,True
